run_dir,replicate,arm,task_id,occurrence,repository,session_id,call_seq,query,n_results,n_via_match,n_via_link,sim_mean,sim_min,sim_max,note_ids,gateway_log_query,gateway_log_n_results,gateway_log_latency_ms,agg_score,reward,control_agg_score,delta,bucket,question,query_question_overlap,note_question_overlap_mean,note_question_overlap_max
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9b2,13,simple-login/app,720b657b-9bc5-44c4-8ebe-ca5cab5dbe9f,1,bounce email handling SimpleLogin,0,0,0,,,,,bounce email handling SimpleLogin,13.0,1473.0,0.8888888888888888,0.0,1.0,-0.1111111111111111,degraded,"I'm investigating a potential information leakage issue in SimpleLogin's bounce email handling system. I've noticed that the codebase appears to support two different address formats for processing email bounces, what looks like an older format with the email log ID visible in plain text and a newer format that seems to use some kind of signature verification.

I wonder how bounces are routed, I'm seeing that emails sent to addresses like bounce+12345+@domain seem to be processed differently than those using the newer signed format. What concerns me is whether an external attacker could craft bounce emails to these older-style addresses and learn something by observing the SMTP responses.

I'm curious what's actually happening under the hood here, where the security boundaries really are, and what slips through without cryptographic validation. I wonder what exact SMTP responses come back when probing different scenarios, such as hitting a valid ID versus an invalid one, and what happens when something doesn't quite meet the bounce validation requirements. I don't want theoretical explanations of what the code should do, I want to see actual evidence of how the system behaves in practice.

What also puzzles me is the bounce detection itself. What makes the system accept something as a bounce in the first place? What criteria does it check? Could an attacker who controls the SMTP envelope and headers spoof those criteria? I'm curious what happens when those checks pass versus when they don't. And beyond just valid versus invalid, I wonder if the response codes reveal more than just whether an ID exists.

Don't modify any source files in the repository. You can create test scripts to observe the actual behavior, but clean them up when finished.",0.025,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9b2,13,simple-login/app,720b657b-9bc5-44c4-8ebe-ca5cab5dbe9f,2,bounce SMTP response status E211 E212 E512 routing verification,0,0,0,,,,,bounce SMTP response status E211 E212 E512 routing verification,13.0,1495.0,0.8888888888888888,0.0,1.0,-0.1111111111111111,degraded,"I'm investigating a potential information leakage issue in SimpleLogin's bounce email handling system. I've noticed that the codebase appears to support two different address formats for processing email bounces, what looks like an older format with the email log ID visible in plain text and a newer format that seems to use some kind of signature verification.

I wonder how bounces are routed, I'm seeing that emails sent to addresses like bounce+12345+@domain seem to be processed differently than those using the newer signed format. What concerns me is whether an external attacker could craft bounce emails to these older-style addresses and learn something by observing the SMTP responses.

I'm curious what's actually happening under the hood here, where the security boundaries really are, and what slips through without cryptographic validation. I wonder what exact SMTP responses come back when probing different scenarios, such as hitting a valid ID versus an invalid one, and what happens when something doesn't quite meet the bounce validation requirements. I don't want theoretical explanations of what the code should do, I want to see actual evidence of how the system behaves in practice.

What also puzzles me is the bounce detection itself. What makes the system accept something as a bounce in the first place? What criteria does it check? Could an attacker who controls the SMTP envelope and headers spoof those criteria? I'm curious what happens when those checks pass versus when they don't. And beyond just valid versus invalid, I wonder if the response codes reveal more than just whether an ID exists.

Don't modify any source files in the repository. You can create test scripts to observe the actual behavior, but clean them up when finished.",0.03305785123966942,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d0,16,paperless-ngx/paperless-ngx,ca06c333-35d1-4e58-b9c4-b44c70c7d41a,1,paperless-ngx task scheduler periodic celery,0,0,0,,,,,paperless-ngx task scheduler periodic celery,0.0,3154.0,1.0,1.0,1.0,0.0,tied,"I'm evaluating paperless-ngx architecture and need to understand what background maintenance happens automatically. Set up the development environment, what periodic tasks are registered with the task scheduler, and where is the schedule configuration defined? Find the sanity checker; what does it validate, what log output does it produce, and how often does it run? Is there automatic index optimization or database cleanup? Check if there's a task that handles failed document retries or stuck processing jobs. Look at the Celery beat schedule configuration and list all recurring tasks with their intervals. Trace through the code to find where periodic tasks are defined and registered. What happens if a scheduled task fails; is there retry logic or alerting? Are there any tasks that run on startup versus strictly on schedule? Query the database to see if there's a table tracking task execution history or scheduled job state. What controls whether these maintenance features are enabled or disabled? Don't modify source code; observing system behavior is fine, clean up any test artifacts when done.",0.06666666666666667,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d0,16,paperless-ngx/paperless-ngx,ca06c333-35d1-4e58-b9c4-b44c70c7d41a,2,paperless-ngx periodic tasks schedule celery django-q sanity checker index,5,5,0,68.2608834,60.779,79.32050000000001,37f53f26-9c1c-4df5-a403-aee9426df5e3;9e0e5f55-a009-425d-bc7f-581a4219bd62;e15b9611-997d-484c-9459-9028b51753ab;029f77f4-9f6f-4b89-87c9-dcd60455f221;ae0b9e30-d4fb-4193-a886-3a36cb367495,paperless-ngx periodic tasks schedule celery django-q sanity checker index,5.0,226.0,1.0,1.0,1.0,0.0,tied,"I'm evaluating paperless-ngx architecture and need to understand what background maintenance happens automatically. Set up the development environment, what periodic tasks are registered with the task scheduler, and where is the schedule configuration defined? Find the sanity checker; what does it validate, what log output does it produce, and how often does it run? Is there automatic index optimization or database cleanup? Check if there's a task that handles failed document retries or stuck processing jobs. Look at the Celery beat schedule configuration and list all recurring tasks with their intervals. Trace through the code to find where periodic tasks are defined and registered. What happens if a scheduled task fails; is there retry logic or alerting? Are there any tasks that run on startup versus strictly on schedule? Query the database to see if there's a table tracking task execution history or scheduled job state. What controls whether these maintenance features are enabled or disabled? Don't modify source code; observing system behavior is fine, clean up any test artifacts when done.",0.10526315789473684,0.05636117706494846,0.08602150537634409
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d1,17,paperless-ngx/paperless-ngx,63912f10-1662-4240-935f-4a4184713639,1,Paperless-NGX search index synchronization,5,5,0,57.9972542,54.63149000000001,61.586106,e15b9611-997d-484c-9459-9028b51753ab;ae0b9e30-d4fb-4193-a886-3a36cb367495;9e0e5f55-a009-425d-bc7f-581a4219bd62;029f77f4-9f6f-4b89-87c9-dcd60455f221;37f53f26-9c1c-4df5-a403-aee9426df5e3,Paperless-NGX search index synchronization,5.0,143.0,0.75,0.0,0.875,-0.125,degraded,"I want to understand how Paperless-NGX keeps its search index synchronized with document changes before I start working with this codebase. With the full environment running, I'm curious what actually happens at runtime when a document gets modified after it's already been ingested. If I change an existing document's title through the API to something unique and then search for that exact new title within a few seconds, does the document appear in results immediately, or do I need to wait for background processing to complete? While making this change, I want to watch what happens in the background task worker process specifically to see whether any job gets picked up in response to the edit, or whether the update completes entirely within the API request before returning. Something I particularly want to explore is what happens if a document's title gets updates directly in the database using a raw SQL statement rather than through the API. After making that direct change and searching for the new title, does the document appear in search results, or does the index remain stale? If it stays stale, I want to know whether there is a way to force the system to reconcile the index with the current database state, and what observable effect that reconciliation process has on the worker logs and task queue. I'm also wondering how the system would behave if the search index became corrupted or deleted entirely while documents still exist in the database. After removing the index files and triggering whatever recovery mechanism exists, how long does reconstruction take for a small set of documents, and what processing activity is visible during that rebuild? The goal is to understand whether the system can self-heal from index inconsistencies or whether manual intervention is always required. You may create temporary test documents for observation, but don't modify any source files and clean up test artifacts when finished.",0.025423728813559324,0.028839014804226792,0.0364963503649635
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d1,17,paperless-ngx/paperless-ngx,63912f10-1662-4240-935f-4a4184713639,2,Paperless-NGX index synchronization API update reindex raw SQL,0,0,0,,,,,Paperless-NGX index synchronization API update reindex raw SQL,6.0,1458.0,0.75,0.0,0.875,-0.125,degraded,"I want to understand how Paperless-NGX keeps its search index synchronized with document changes before I start working with this codebase. With the full environment running, I'm curious what actually happens at runtime when a document gets modified after it's already been ingested. If I change an existing document's title through the API to something unique and then search for that exact new title within a few seconds, does the document appear in results immediately, or do I need to wait for background processing to complete? While making this change, I want to watch what happens in the background task worker process specifically to see whether any job gets picked up in response to the edit, or whether the update completes entirely within the API request before returning. Something I particularly want to explore is what happens if a document's title gets updates directly in the database using a raw SQL statement rather than through the API. After making that direct change and searching for the new title, does the document appear in search results, or does the index remain stale? If it stays stale, I want to know whether there is a way to force the system to reconcile the index with the current database state, and what observable effect that reconciliation process has on the worker logs and task queue. I'm also wondering how the system would behave if the search index became corrupted or deleted entirely while documents still exist in the database. After removing the index files and triggering whatever recovery mechanism exists, how long does reconstruction take for a small set of documents, and what processing activity is visible during that rebuild? The goal is to understand whether the system can self-heal from index inconsistencies or whether manual intervention is always required. You may create temporary test documents for observation, but don't modify any source files and clean up test artifacts when finished.",0.025210084033613446,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d2,18,paperless-ngx/paperless-ngx,fe2d9562-fc1f-4031-a056-11128db53482,1,paperless-ngx document processing workflow metadata,0,0,0,,,,,paperless-ngx document processing workflow metadata,6.0,357.0,1.0,1.0,0.9090909090909092,0.0909090909090909,improved,"I’m trying to get a big-picture understanding of how documents flow through the system. How does a new document usually enter paperless-ngx. Once a document is received, what are the main stages it goes through before it’s fully processed and available, are there any background jobs and what is used for background execution.

I’m also curious about the kind of information paperless stores for each document. What metadata fields are saved, and which ones are absolutely required versus optional or derived later during runtime-processing. Can you show with a runtime example?

Also I wonder how things like tags, correspondents, and document types are used together to organize documents in a practical way.

Please don’t make any changes to the repository itself. You can create temporary scripts for testing if needed but do clean them up once you're done.",0.06557377049180328,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d3,19,paperless-ngx/paperless-ngx,e14ec69b-014b-488b-ade0-7a778dadd9b1,1,paperless-ngx document ingestion pipeline,0,0,0,,,,,paperless-ngx document ingestion pipeline,9.0,1308.0,1.0,1.0,0.0,1.0,improved,"I am trying to understand how paperless-ngx processes documents at runtime before making any changes. Once the application is up and all of its services are running, I want to submit a test PDF and observe how the ingestion pipeline actually behaves. As the document moves through the system, which services are involved, and what sequence of events shows up in the logs? I also want to upload a few more documents and watch how the system reacts after each one. Does the machine learning classifier retrain automatically on every upload, or only under certain conditions, and what log messages make it clear when training is happening versus when the classifier stays idle? After a document finishes processing, I want to see where it ends up on disk, what directory structure and filename pattern paperless-ngx uses by default, and which database tables receive new rows as part of ingestion. You should not modify or edit any existing files in the repository, but you can create temporary scripts or test documents if they help with the investigation, as long as everything you create is cleaned up when you are done.",0.05263157894736842,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d3,19,paperless-ngx/paperless-ngx,e14ec69b-014b-488b-ade0-7a778dadd9b1,2,paperless-ngx document ingestion pipeline services log messages database tables file storage,0,0,0,,,,,paperless-ngx document ingestion pipeline services log messages database tables file storage,12.0,128.0,1.0,1.0,0.0,1.0,improved,"I am trying to understand how paperless-ngx processes documents at runtime before making any changes. Once the application is up and all of its services are running, I want to submit a test PDF and observe how the ingestion pipeline actually behaves. As the document moves through the system, which services are involved, and what sequence of events shows up in the logs? I also want to upload a few more documents and watch how the system reacts after each one. Does the machine learning classifier retrain automatically on every upload, or only under certain conditions, and what log messages make it clear when training is happening versus when the classifier stays idle? After a document finishes processing, I want to see where it ends up on disk, what directory structure and filename pattern paperless-ngx uses by default, and which database tables receive new rows as part of ingestion. You should not modify or edit any existing files in the repository, but you can create temporary scripts or test documents if they help with the investigation, as long as everything you create is cleaned up when you are done.",0.10256410256410256,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d3,19,paperless-ngx/paperless-ngx,e14ec69b-014b-488b-ade0-7a778dadd9b1,3,paperless-ngx ingestion pipeline services log messages database tables file storage,0,0,0,,,,,paperless-ngx ingestion pipeline services log messages database tables file storage,12.0,1239.0,1.0,1.0,0.0,1.0,improved,"I am trying to understand how paperless-ngx processes documents at runtime before making any changes. Once the application is up and all of its services are running, I want to submit a test PDF and observe how the ingestion pipeline actually behaves. As the document moves through the system, which services are involved, and what sequence of events shows up in the logs? I also want to upload a few more documents and watch how the system reacts after each one. Does the machine learning classifier retrain automatically on every upload, or only under certain conditions, and what log messages make it clear when training is happening versus when the classifier stays idle? After a document finishes processing, I want to see where it ends up on disk, what directory structure and filename pattern paperless-ngx uses by default, and which database tables receive new rows as part of ingestion. You should not modify or edit any existing files in the repository, but you can create temporary scripts or test documents if they help with the investigation, as long as everything you create is cleaned up when you are done.",0.08974358974358974,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d3,19,paperless-ngx/paperless-ngx,e14ec69b-014b-488b-ade0-7a778dadd9b1,4,paperless-ngx document ingestion pipeline,0,0,0,,,,,paperless-ngx document ingestion pipeline,12.0,1153.0,1.0,1.0,0.0,1.0,improved,"I am trying to understand how paperless-ngx processes documents at runtime before making any changes. Once the application is up and all of its services are running, I want to submit a test PDF and observe how the ingestion pipeline actually behaves. As the document moves through the system, which services are involved, and what sequence of events shows up in the logs? I also want to upload a few more documents and watch how the system reacts after each one. Does the machine learning classifier retrain automatically on every upload, or only under certain conditions, and what log messages make it clear when training is happening versus when the classifier stays idle? After a document finishes processing, I want to see where it ends up on disk, what directory structure and filename pattern paperless-ngx uses by default, and which database tables receive new rows as part of ingestion. You should not modify or edit any existing files in the repository, but you can create temporary scripts or test documents if they help with the investigation, as long as everything you create is cleaned up when you are done.",0.05263157894736842,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d4,20,paperless-ngx/paperless-ngx,4c29d039-2ad5-46f0-9404-b72626165d5b,1,Paperless-NGX runtime background processes,0,0,0,,,,,Paperless-NGX runtime background processes,13.0,341.0,0.9090909090909092,0.0,,,,"I want to understand how Paperless-NGX behaves at runtime once the system is up and idle, before I start making changes to the codebase. Get Paperless-NGX running at the specified commit. Once it's idle and stable, what background processes or tasks continue executing automatically? What are the actual log entries that appear periodically showing the system is healthy and ready? I need the specific log messages, their frequency, and what they indicate. 
Also, if you briefly interrupt and restart part of the system, what specific log messages confirm everything has reconnected and is operational again? What components or processes keep running continuously to maintain Paperless-NGX in a ready state, even when no documents are being processed? You may use temporary helper commands or inspection tools if needed, but don’t modify any source files and clean up any temporary artifacts when you’re done.",0.06557377049180328,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d4,20,paperless-ngx/paperless-ngx,4c29d039-2ad5-46f0-9404-b72626165d5b,2,Paperless-ngx runtime log messages startup periodic tasks,0,0,0,,,,,Paperless-ngx runtime log messages startup periodic tasks,13.0,1150.0,0.9090909090909092,0.0,,,,"I want to understand how Paperless-NGX behaves at runtime once the system is up and idle, before I start making changes to the codebase. Get Paperless-NGX running at the specified commit. Once it's idle and stable, what background processes or tasks continue executing automatically? What are the actual log entries that appear periodically showing the system is healthy and ready? I need the specific log messages, their frequency, and what they indicate. 
Also, if you briefly interrupt and restart part of the system, what specific log messages confirm everything has reconnected and is operational again? What components or processes keep running continuously to maintain Paperless-NGX in a ready state, even when no documents are being processed? You may use temporary helper commands or inspection tools if needed, but don’t modify any source files and clean up any temporary artifacts when you’re done.",0.06349206349206349,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d5,21,paperless-ngx/paperless-ngx,14a038ac-fd62-44f8-95a2-a16f53038292,1,Paperless-NGX document ingestion processing pipeline,0,0,0,,,,,Paperless-NGX document ingestion processing pipeline,13.0,258.0,0.9285714285714286,0.0,0.7142857142857143,0.2142857142857143,improved,"I’m trying to understand how data moves through Paperless-NGX during normal document ingestion so I can get oriented before working on the codebase. When Paperless-NGX is running from this repository at the specified commit and a new document appears in the system, what observable runtime behavior shows how the document is detected and handed off for processing? What log messages, task names, or state changes indicate the transition from initial detection into parsing, classification, and indexing, and how does the system reflect progress or completion of each stage while the document is being processed? After processing finishes, what observable evidence shows where the document’s data ends up and how its final state is recorded? Based on what you can directly observe at runtime, how does Paperless-NGX track whether a document has already been processed or needs further work, and what behavior or logs indicate how the system avoids duplicate processing? Keep the explanation grounded in runtime observations rather than assumptions from reading the code alone. You may use temporary test files if helpful, but don’t modify any source files and clean up any temporary artifacts when you’re done.",0.05194805194805195,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d5,21,paperless-ngx/paperless-ngx,14a038ac-fd62-44f8-95a2-a16f53038292,2,Paperless-NGX repository structure,0,0,0,,,,,Paperless-NGX repository structure,13.0,1252.0,0.9285714285714286,0.0,0.7142857142857143,0.2142857142857143,improved,"I’m trying to understand how data moves through Paperless-NGX during normal document ingestion so I can get oriented before working on the codebase. When Paperless-NGX is running from this repository at the specified commit and a new document appears in the system, what observable runtime behavior shows how the document is detected and handed off for processing? What log messages, task names, or state changes indicate the transition from initial detection into parsing, classification, and indexing, and how does the system reflect progress or completion of each stage while the document is being processed? After processing finishes, what observable evidence shows where the document’s data ends up and how its final state is recorded? Based on what you can directly observe at runtime, how does Paperless-NGX track whether a document has already been processed or needs further work, and what behavior or logs indicate how the system avoids duplicate processing? Keep the explanation grounded in runtime observations rather than assumptions from reading the code alone. You may use temporary test files if helpful, but don’t modify any source files and clean up any temporary artifacts when you’re done.",0.012987012987012988,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,22,paperless-ngx/paperless-ngx,cd08c4d2-ede1-427e-8006-1471754d30a3,1,paperless-ngx OCR processing document state,0,0,0,,,,,paperless-ngx OCR processing document state,13.0,1494.0,0.9,0.0,0.8,0.0999999999999999,improved,"I’m trying to get a practical understanding of how OCR behaves in paperless-ngx at runtime, especially in cases where it’s hard to tell what the system is actually doing. When I upload an image that has no embedded text, how can I see that OCR has started, and what does the document’s processing state look like while it’s running? I want to watch how background workers behave during this phase and understand what signals really indicate active OCR work. If I upload a similar image that already contains text, does the system skip OCR entirely, or does it still touch the OCR pipeline in some way, and how can I tell the difference after processing finishes? I also want to compare the final API responses for both cases to understand which fields show OCR-generated text versus existing text. Finally, when OCR produces weak or incomplete results, what actually happens to the document’s final state? Does it still count as fully processed, and how is that reflected in the saved metadata? Temporary scripts may be used for observation, but the repository itself should remain unchanged, and anything temporary should be cleaned up afterward.",0.05405405405405406,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,22,paperless-ngx/paperless-ngx,cd08c4d2-ede1-427e-8006-1471754d30a3,2,OCR processing document state progress signals,0,0,0,,,,,OCR processing document state progress signals,13.0,1143.0,0.9,0.0,0.8,0.0999999999999999,improved,"I’m trying to get a practical understanding of how OCR behaves in paperless-ngx at runtime, especially in cases where it’s hard to tell what the system is actually doing. When I upload an image that has no embedded text, how can I see that OCR has started, and what does the document’s processing state look like while it’s running? I want to watch how background workers behave during this phase and understand what signals really indicate active OCR work. If I upload a similar image that already contains text, does the system skip OCR entirely, or does it still touch the OCR pipeline in some way, and how can I tell the difference after processing finishes? I also want to compare the final API responses for both cases to understand which fields show OCR-generated text versus existing text. Finally, when OCR produces weak or incomplete results, what actually happens to the document’s final state? Does it still count as fully processed, and how is that reflected in the saved metadata? Temporary scripts may be used for observation, but the repository itself should remain unchanged, and anything temporary should be cleaned up afterward.",0.05333333333333334,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,22,paperless-ngx/paperless-ngx,cd08c4d2-ede1-427e-8006-1471754d30a3,3,paperless-ngx OCR document processing,0,0,0,,,,,paperless-ngx OCR document processing,13.0,1187.0,0.9,0.0,0.8,0.0999999999999999,improved,"I’m trying to get a practical understanding of how OCR behaves in paperless-ngx at runtime, especially in cases where it’s hard to tell what the system is actually doing. When I upload an image that has no embedded text, how can I see that OCR has started, and what does the document’s processing state look like while it’s running? I want to watch how background workers behave during this phase and understand what signals really indicate active OCR work. If I upload a similar image that already contains text, does the system skip OCR entirely, or does it still touch the OCR pipeline in some way, and how can I tell the difference after processing finishes? I also want to compare the final API responses for both cases to understand which fields show OCR-generated text versus existing text. Finally, when OCR produces weak or incomplete results, what actually happens to the document’s final state? Does it still count as fully processed, and how is that reflected in the saved metadata? Temporary scripts may be used for observation, but the repository itself should remain unchanged, and anything temporary should be cleaned up afterward.",0.04054054054054054,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,22,paperless-ngx/paperless-ngx,cd08c4d2-ede1-427e-8006-1471754d30a3,4,paperless-ngx OCR behavior document processing,0,0,0,,,,,paperless-ngx OCR behavior document processing,13.0,183.0,0.9,0.0,0.8,0.0999999999999999,improved,"I’m trying to get a practical understanding of how OCR behaves in paperless-ngx at runtime, especially in cases where it’s hard to tell what the system is actually doing. When I upload an image that has no embedded text, how can I see that OCR has started, and what does the document’s processing state look like while it’s running? I want to watch how background workers behave during this phase and understand what signals really indicate active OCR work. If I upload a similar image that already contains text, does the system skip OCR entirely, or does it still touch the OCR pipeline in some way, and how can I tell the difference after processing finishes? I also want to compare the final API responses for both cases to understand which fields show OCR-generated text versus existing text. Finally, when OCR produces weak or incomplete results, what actually happens to the document’s final state? Does it still count as fully processed, and how is that reflected in the saved metadata? Temporary scripts may be used for observation, but the repository itself should remain unchanged, and anything temporary should be cleaned up afterward.",0.04,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,22,paperless-ngx/paperless-ngx,cd08c4d2-ede1-427e-8006-1471754d30a3,5,paperless-ngx OCR pipeline consumer processing background workers,0,0,0,,,,,paperless-ngx OCR pipeline consumer processing background workers,13.0,1221.0,0.9,0.0,0.8,0.0999999999999999,improved,"I’m trying to get a practical understanding of how OCR behaves in paperless-ngx at runtime, especially in cases where it’s hard to tell what the system is actually doing. When I upload an image that has no embedded text, how can I see that OCR has started, and what does the document’s processing state look like while it’s running? I want to watch how background workers behave during this phase and understand what signals really indicate active OCR work. If I upload a similar image that already contains text, does the system skip OCR entirely, or does it still touch the OCR pipeline in some way, and how can I tell the difference after processing finishes? I also want to compare the final API responses for both cases to understand which fields show OCR-generated text versus existing text. Finally, when OCR produces weak or incomplete results, what actually happens to the document’s final state? Does it still count as fully processed, and how is that reflected in the saved metadata? Temporary scripts may be used for observation, but the repository itself should remain unchanged, and anything temporary should be cleaned up afterward.",0.06666666666666667,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d7,23,paperless-ngx/paperless-ngx,cd87675b-18d2-4d56-935d-b6d2d5d3f27b,1,paperless API authentication token,0,0,0,,,,,paperless API authentication token,13.0,1186.0,0.9230769230769232,0.0,0.7692307692307693,0.1538461538461538,improved,"I'm planning to integrate some external tools with the paperless API and need to understand how authentication works first. Get paperless running locally, create a test user, and generate an API token for them. Make an authenticated request to list documents. What's the exact HTTP header name and format paperless expects for the token, and what's the complete endpoint path? What does the JSON response look like, specifically what are the top level fields, and is pagination involved or does it dump everything at once? Try that same request without auth and tell me what status code and error message you get. Then trace through the Django code to find which authentication class handles token authentication and what model stores the tokens. Don't modify the codebase, creating test users, tokens, and any temporary files you need is fine, but leave the source code untouched and clean up any additional files or changes when you're done.",0.041666666666666664,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d7,23,paperless-ngx/paperless-ngx,cd87675b-18d2-4d56-935d-b6d2d5d3f27b,2,paperless authentication header format token pagination,0,0,0,,,,,paperless authentication header format token pagination,13.0,1184.0,0.9230769230769232,0.0,0.7692307692307693,0.1538461538461538,improved,"I'm planning to integrate some external tools with the paperless API and need to understand how authentication works first. Get paperless running locally, create a test user, and generate an API token for them. Make an authenticated request to list documents. What's the exact HTTP header name and format paperless expects for the token, and what's the complete endpoint path? What does the JSON response look like, specifically what are the top level fields, and is pagination involved or does it dump everything at once? Try that same request without auth and tell me what status code and error message you get. Then trace through the Django code to find which authentication class handles token authentication and what model stores the tokens. Don't modify the codebase, creating test users, tokens, and any temporary files you need is fine, but leave the source code untouched and clean up any additional files or changes when you're done.",0.08333333333333333,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d8,24,paperless-ngx/paperless-ngx,fa94f318-9c1d-4186-8d74-bee565d78fef,1,document classification machine learning pipeline test training OCR,0,0,0,,,,,document classification machine learning pipeline test training OCR,13.0,459.0,0.3333333333333333,0.0,,,,"I am debugging non-deterministic failures in the document classification tests and want to understand how the machine learning pipeline behaves during test execution when training and OCR. I want to observe whether the classifier reuses an existing model or retrains during the same test run, and how that affects later tests. When a test exercises automatic correspondent matching, how many training documents are created, when does training occur relative to those inserts, and what confidence threshold is used to accept or reject predictions? I also want to see how edge cases are handled, such as when a document has no extractable text, including which OCR subprocess is invoked and what mime type is assigned to the output. Finally, when barcode splitting is involved, how many document records are created from a single input, which barcode values trigger a split, and where in the code that decision is made, especially if this changes the effective training data during the test run. Please do not modify the source code; you may create temporary helpers while investigating, but clean up anything temporary before finishing.",0.08974358974358974,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d8,24,paperless-ngx/paperless-ngx,fa94f318-9c1d-4186-8d74-bee565d78fef,2,machine learning pipeline document classification training OCR barcode splitting,0,0,0,,,,,machine learning pipeline document classification training OCR barcode splitting,18.0,1127.0,0.3333333333333333,0.0,,,,"I am debugging non-deterministic failures in the document classification tests and want to understand how the machine learning pipeline behaves during test execution when training and OCR. I want to observe whether the classifier reuses an existing model or retrains during the same test run, and how that affects later tests. When a test exercises automatic correspondent matching, how many training documents are created, when does training occur relative to those inserts, and what confidence threshold is used to accept or reject predictions? I also want to see how edge cases are handled, such as when a document has no extractable text, including which OCR subprocess is invoked and what mime type is assigned to the output. Finally, when barcode splitting is involved, how many document records are created from a single input, which barcode values trigger a split, and where in the code that decision is made, especially if this changes the effective training data during the test run. Please do not modify the source code; you may create temporary helpers while investigating, but clean up anything temporary before finishing.",0.10256410256410256,,
