replicate,task_id,repository,call_seq,rank,similarity,note_id,origin_repo,cross_repo,note_question_overlap,content_snippet
pilot30,task-6905333b74f22949d97ba9d8,paperless-ngx/paperless-ngx,2,1,58,59346c1f-aa33-414e-80ba-dab0e0a4be26,paperless-ngx/paperless-ngx,False,0.104,Document classification pipeline: classifier is loaded via load_classifier() from consumer.py try_consume_file() AFTER parsing but BEFORE _store(). The loaded c
pilot30,task-6905333b74f22949d97ba9d8,paperless-ngx/paperless-ngx,2,2,56,aa85ca91-9e73-4891-8254-09d51f3bf43a,,False,0.05384615384615385,OCR and edge cases: The RasterisedDocumentParser in paperless_tesseract/parsers.py uses ocrmypdf (not tesseract CLI directly) as the OCR engine. When no text is
pilot30,task-6905333b74f22949d97ba9d8,paperless-ngx/paperless-ngx,2,3,54,b4aca2f4-eaea-4cc3-b529-4ba20ee0ae75,paperless-ngx/paperless-ngx,False,0.06976744186046512,Paperless-ngx classifier training: train_classifier() in tasks.py is scheduled as HOURLY periodic task via django-q migration. It runs only when at least one Ta
pilot30,task-6905333b74f22949d97ba9d8,paperless-ngx/paperless-ngx,2,4,50,da9b100b-1827-4ec5-9823-257eed5c269c,simple-login/app,True,0.013888888888888888,"CRITICAL BOUNCE ROUTING FINDING: The old-style bounce address format ""bounce+{ID}+@domain"" has NO cryptographic validation. parse_id_from_bounce() simply extrac"
pilot30,task-6905333b74f22949d97ba9d8,paperless-ngx/paperless-ngx,2,5,56,c1e19669-fb37-42f1-aa74-5fbb9d0da5d2,paperless-ngx/paperless-ngx,False,0.05785123966942149,"Barcode splitting: Default barcode string is ""PATCHT"" (PAPERLESS_CONSUMER_BARCODE_STRING). Enabled via PAPERLESS_CONSUMER_ENABLE_BARCODES. Scanning uses pyzbar "
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,1,1,70,d80bfe0f-96c7-41ad-8b1b-dbdcfca5147e,paperless-ngx/paperless-ngx,False,0.06422018348623854,"Paperless-ngx background services: 3 supervisord processes: 1) gunicorn - Django REST API on port 8000 (ASGI), 2) consumer - document_consumer management comman"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,1,2,62,976faae3-9ed2-4b77-95c1-923c11bcbbe3,paperless-ngx/paperless-ngx,False,0.07608695652173914,"paperless-ngx repo at /app: Django-based document management system. Key source apps in /app/src/: documents (main app), paperless_mail (email ingestion), paper"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,1,3,63,08c89d4e-a389-4863-89e0-aabb85bb1f97,paperless-ngx/paperless-ngx,False,0.03875968992248062,Paperless-NGX search index synchronization: Uses Whoosh (embedded) index stored at DATA_DIR/index. The index is updated synchronously via Django signals and dir
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,1,4,64,a70ad0b1-534f-4057-9254-2a419d55eb1f,paperless-ngx/paperless-ngx,False,0.043478260869565216,"Paperless-NGX document ingestion: Three entry points - 1) File drop to CONSUMPTION_DIR watched by document_consumer (inotify or polling), 2) REST API POST /api/"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,1,5,61,b4aca2f4-eaea-4cc3-b529-4ba20ee0ae75,paperless-ngx/paperless-ngx,False,0.03305785123966942,Paperless-ngx classifier training: train_classifier() in tasks.py is scheduled as HOURLY periodic task via django-q migration. It runs only when at least one Ta
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,2,1,40,21f52060-7d68-4fe7-a884-7f1d2a8e45b4,simple-login/app,True,0.007246376811594203,"SimpleLogin session.py (RedisSessionStore) key behavior: open_session() catches ALL exceptions from pickle.loads() via bare ""except Exception: pass"", then retur"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,2,2,46,72dbd270-44d7-42bd-8974-b3ac7fc63ebc,simple-login/app,True,0.038461538461538464,"Background task lifecycle in SimpleLogin: Job model has states: ready(0), taken(1), done(2), error(3). Job fields: taken(bool), run_at(ArrowType), attempts(int,"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,2,3,46,d80bfe0f-96c7-41ad-8b1b-dbdcfca5147e,paperless-ngx/paperless-ngx,False,0.06422018348623854,"Paperless-ngx background services: 3 supervisord processes: 1) gunicorn - Django REST API on port 8000 (ASGI), 2) consumer - document_consumer management comman"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,2,4,39,976faae3-9ed2-4b77-95c1-923c11bcbbe3,paperless-ngx/paperless-ngx,False,0.07608695652173914,"paperless-ngx repo at /app: Django-based document management system. Key source apps in /app/src/: documents (main app), paperless_mail (email ingestion), paper"
pilot30,task-6905333b74f22949d97ba9d9,paperless-ngx/paperless-ngx,2,5,44,b4aca2f4-eaea-4cc3-b529-4ba20ee0ae75,paperless-ngx/paperless-ngx,False,0.03305785123966942,Paperless-ngx classifier training: train_classifier() in tasks.py is scheduled as HOURLY periodic task via django-q migration. It runs only when at least one Ta
pilot30,task-6905333b74f22949d97ba9db,paperless-ngx/paperless-ngx,1,1,63,c43c4e69-dd42-462f-8b6e-8ce3361b0d86,paperless-ngx/paperless-ngx,False,0.07453416149068323,"Duplicate detection in Paperless-NGX: pre_check_duplicate() reads file MD5 with hashlib.md5(), then queries Document.objects.filter(checksum=checksum | archive_"
pilot30,task-6905333b74f22949d97ba9db,paperless-ngx/paperless-ngx,1,2,66,b4aca2f4-eaea-4cc3-b529-4ba20ee0ae75,paperless-ngx/paperless-ngx,False,0.05,Paperless-ngx classifier training: train_classifier() in tasks.py is scheduled as HOURLY periodic task via django-q migration. It runs only when at least one Ta
pilot30,task-6905333b74f22949d97ba9db,paperless-ngx/paperless-ngx,1,3,56,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.05,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9db,paperless-ngx/paperless-ngx,1,4,56,50d32b26-cae5-43ca-bda0-309e56c1b4a3,paperless-ngx/paperless-ngx,False,0.013422818791946308,"Paperless-ngx DocumentSerializer fields (from serialisers.py): id, correspondent (object), document_type (object), title, content, tags (array), created, modifi"
pilot30,task-6905333b74f22949d97ba9db,paperless-ngx/paperless-ngx,1,5,56,54a0289d-c884-4fe0-8fd3-4cc0bd9495cb,paperless-ngx/paperless-ngx,False,0.050955414012738856,"Paperless-ngx on-disk file layout: originals stored at MEDIA_ROOT/documents/originals/{07digit}/{filename.ext} (e.g., 0000001.pdf). Archives at MEDIA_ROOT/docum"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,1,1,71,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.059880239520958084,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,1,2,64,976faae3-9ed2-4b77-95c1-923c11bcbbe3,paperless-ngx/paperless-ngx,False,0.02830188679245283,"paperless-ngx repo at /app: Django-based document management system. Key source apps in /app/src/: documents (main app), paperless_mail (email ingestion), paper"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,1,3,60,aa85ca91-9e73-4891-8254-09d51f3bf43a,,False,0.03875968992248062,OCR and edge cases: The RasterisedDocumentParser in paperless_tesseract/parsers.py uses ocrmypdf (not tesseract CLI directly) as the OCR engine. When no text is
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,1,4,60,54a0289d-c884-4fe0-8fd3-4cc0bd9495cb,paperless-ngx/paperless-ngx,False,0.0673076923076923,"Paperless-ngx on-disk file layout: originals stored at MEDIA_ROOT/documents/originals/{07digit}/{filename.ext} (e.g., 0000001.pdf). Archives at MEDIA_ROOT/docum"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,1,5,65,a70ad0b1-534f-4057-9254-2a419d55eb1f,paperless-ngx/paperless-ngx,False,0.031746031746031744,"Paperless-NGX document ingestion: Three entry points - 1) File drop to CONSUMPTION_DIR watched by document_consumer (inotify or polling), 2) REST API POST /api/"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,2,1,73,6e9a63ba-ad9f-4577-8586-92df6dddd523,paperless-ngx/paperless-ngx,False,0.09090909090909091,"paperless-ngx upload API flow: POST /api/documents/post_document/ returns HTTP 200 with body ""OK"" immediately upon submission (async). Invalid form returns 400."
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,2,2,60,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.059880239520958084,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,2,3,61,763d104f-1a4d-49ec-8f7e-ad1fd077339c,paperless-ngx/paperless-ngx,False,0.041237113402061855,"Paperless-ngx API endpoint for documents is /api/documents/ mapped to UnifiedSearchViewSet which inherits DocumentViewSet. All viewsets (CorrespondentViewSet, T"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,2,4,60,4764a593-1237-4851-82f9-bd941fb75e48,paperless-ngx/paperless-ngx,False,0.031914893617021274,"Paperless-ngx unauthenticated API response: When no auth is provided, DRF returns HTTP 401 with JSON body {""detail"": ""Authentication credentials were not provid"
pilot30,task-6905333b74f22949d97ba9dc,paperless-ngx/paperless-ngx,2,5,59,54a0289d-c884-4fe0-8fd3-4cc0bd9495cb,paperless-ngx/paperless-ngx,False,0.0673076923076923,"Paperless-ngx on-disk file layout: originals stored at MEDIA_ROOT/documents/originals/{07digit}/{filename.ext} (e.g., 0000001.pdf). Archives at MEDIA_ROOT/docum"
pilot30,task-6905333b74f22949d97ba9dd,paperless-ngx/paperless-ngx,1,1,78,a70ad0b1-534f-4057-9254-2a419d55eb1f,paperless-ngx/paperless-ngx,False,0.05755395683453238,"Paperless-NGX document ingestion: Three entry points - 1) File drop to CONSUMPTION_DIR watched by document_consumer (inotify or polling), 2) REST API POST /api/"
pilot30,task-6905333b74f22949d97ba9dd,paperless-ngx/paperless-ngx,1,2,76,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.0374331550802139,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9dd,paperless-ngx/paperless-ngx,1,3,74,b4046567-9caa-44be-99f2-32878a8e246b,paperless-ngx/paperless-ngx,False,0.021897810218978103,"Paperless-ngx DB tables receiving rows during ingestion: documents_document (Document model - main row with title, content, mime_type, checksum, created, modifi"
pilot30,task-6905333b74f22949d97ba9dd,paperless-ngx/paperless-ngx,1,4,65,976faae3-9ed2-4b77-95c1-923c11bcbbe3,paperless-ngx/paperless-ngx,False,0.08620689655172414,"paperless-ngx repo at /app: Django-based document management system. Key source apps in /app/src/: documents (main app), paperless_mail (email ingestion), paper"
pilot30,task-6905333b74f22949d97ba9dd,paperless-ngx/paperless-ngx,1,5,71,6e9a63ba-ad9f-4577-8586-92df6dddd523,paperless-ngx/paperless-ngx,False,0.06091370558375635,"paperless-ngx upload API flow: POST /api/documents/post_document/ returns HTTP 200 with body ""OK"" immediately upon submission (async). Invalid form returns 400."
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,1,1,59,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.02857142857142857,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,1,2,57,dfc04961-7562-43f4-8dca-29a06c1d138d,paperless-ngx/paperless-ngx,False,0.03910614525139665,"paperless-ngx Document model fields (models.py): REQUIRED at creation (no blank/null): content (TextField, blank=True but expected to be filled by parser), mime"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,1,3,58,d80bfe0f-96c7-41ad-8b1b-dbdcfca5147e,paperless-ngx/paperless-ngx,False,0.024844720496894408,"Paperless-ngx background services: 3 supervisord processes: 1) gunicorn - Django REST API on port 8000 (ASGI), 2) consumer - document_consumer management comman"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,1,4,59,b4046567-9caa-44be-99f2-32878a8e246b,paperless-ngx/paperless-ngx,False,0.02531645569620253,"Paperless-ngx DB tables receiving rows during ingestion: documents_document (Document model - main row with title, content, mime_type, checksum, created, modifi"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,1,5,57,a70ad0b1-534f-4057-9254-2a419d55eb1f,paperless-ngx/paperless-ngx,False,0.028925619834710745,Paperless-NGX ingestion workflow codepath: 1) File detection: document_consumer management command uses watchdog FileSystemEventHandler (on_created/on_moved) wi
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,2,1,72,257b90c3-0b0e-4f85-961c-367b3fefd964,paperless-ngx/paperless-ngx,False,0.06467661691542288,"Memory spike root causes in Paperless-ngx document processing:
1. DocumentSerializer has depth=1 which triggers N+1 queries - when serializing a Document, it fe"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,2,2,50,50d32b26-cae5-43ca-bda0-309e56c1b4a3,paperless-ngx/paperless-ngx,False,0.007407407407407408,"Paperless-ngx DocumentSerializer fields (from serialisers.py): id, correspondent (object), document_type (object), title, content, tags (array), created, modifi"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,2,3,45,03d6efbe-e64b-4b44-9453-99ac753bd4c6,paperless-ngx/paperless-ngx,False,0.02857142857142857,"Paperless-ngx ingestion pipeline (consumer.py::Consumer.try_consume_file): 1) Pre-checks: file exists, MD5 duplicate check against Document.checksum/Document.ar"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,2,4,44,b4046567-9caa-44be-99f2-32878a8e246b,paperless-ngx/paperless-ngx,False,0.02531645569620253,"Paperless-ngx DB tables receiving rows during ingestion: documents_document (Document model - main row with title, content, mime_type, checksum, created, modifi"
pilot30,task-6905333b74f22949d97ba9de,paperless-ngx/paperless-ngx,2,5,46,6e9a63ba-ad9f-4577-8586-92df6dddd523,paperless-ngx/paperless-ngx,False,0.022123893805309734,"paperless-ngx upload API flow: POST /api/documents/post_document/ returns HTTP 200 with body ""OK"" immediately upon submission (async). Invalid form returns 400."
pilot30,task-6905333b74f22949d97ba9e0,paperless-ngx/paperless-ngx,1,1,45,820040bc-1a40-4c44-acbc-9a43645f32eb,simple-login/app,True,0.041666666666666664,"REPLY RESOLUTION ANALYSIS - SimpleLogin:

1. Reply flow: When user clicks reply on a forwarded email, SMTP server receives it addressed to contact.reply_email ("
pilot30,task-6905333b74f22949d97ba9e0,paperless-ngx/paperless-ngx,1,2,52,763d104f-1a4d-49ec-8f7e-ad1fd077339c,paperless-ngx/paperless-ngx,False,0.017543859649122806,"Paperless-ngx API endpoint for documents is /api/documents/ mapped to UnifiedSearchViewSet which inherits DocumentViewSet. All viewsets (CorrespondentViewSet, T"
pilot30,task-6905333b74f22949d97ba9e0,paperless-ngx/paperless-ngx,1,3,53,257b90c3-0b0e-4f85-961c-367b3fefd964,paperless-ngx/paperless-ngx,False,0.02702702702702703,"Memory spike root causes in Paperless-ngx document processing:
1. DocumentSerializer has depth=1 which triggers N+1 queries - when serializing a Document, it fe"
pilot30,task-6905333b74f22949d97ba9e0,paperless-ngx/paperless-ngx,1,4,45,54a0289d-c884-4fe0-8fd3-4cc0bd9495cb,paperless-ngx/paperless-ngx,False,0.016129032258064516,"Paperless-ngx on-disk file layout: originals stored at MEDIA_ROOT/documents/originals/{07digit}/{filename.ext} (e.g., 0000001.pdf). Archives at MEDIA_ROOT/docum"
pilot30,task-6905333b74f22949d97ba9e0,paperless-ngx/paperless-ngx,1,5,47,08c89d4e-a389-4863-89e0-aabb85bb1f97,paperless-ngx/paperless-ngx,False,0.019230769230769232,Paperless-NGX search index synchronization: Uses Whoosh (embedded) index stored at DATA_DIR/index. The index is updated synchronously via Django signals and dir
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,1,1,66,16eed9bc-cd5b-4a78-ba3f-a1585fbe1b6f,simple-login/app,False,0.03571428571428571,"SimpleLogin registration/login: Register creates user with activated=False (default) and notification=True (default). When trying to login before activation, AP"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,1,2,65,c3278c83-ca08-4455-974f-84d6be6e5701,simple-login/app,False,0.047872340425531915,User identity in SimpleLogin: Web routes use Flask-Login with login_manager.user_loader that queries User.get_by(alternative_id=). The alternative_id is stored 
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,1,3,61,b5b48ca3-5632-4cad-9993-5696ff1ea222,simple-login/app,False,0.03414634146341464,"Request flow in SimpleLogin: 1) Flask app created in server.py create_app(). 2) Routes registered via blueprints: auth_bp (/auth), dashboard_bp (/dashboard), ap"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,1,4,55,b5c51b9b-df93-4ec0-8aca-c5805ea2ef98,simple-login/app,False,0.017543859649122806,"SimpleLogin web server startup: Flask dev server prints config output first (>>> URL: <url>, >>> init logging <<<), then show_server_banner prints "" * Serving F"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,1,5,61,ccce6d91-df6a-45ca-b348-8fddd58f1e1c,simple-login/app,False,0.02926829268292683,"In SimpleLogin, custom alias creation is handled by /api/v2/alias/custom/new and /api/v3/alias/custom/new in app/api/views/new_custom_alias.py. The signed suffi"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,1,68,c46ee7cf-fbea-4e83-a641-460942a24f1e,simple-login/app,False,0.09583333333333334,"SimpleLogin API auth without API key (no Authentication header): When user is NOT authenticated via browser, API returns HTTP 401 with {""error"": ""Wrong api key"""
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,2,63,8530dd33-f851-496f-a85d-6124094e4097,simple-login/app,False,0.03932584269662921,"SimpleLogin email handler behavior when init_app.py is skipped: EMAIL_DOMAIN config is still set (e.g., ""sl.local""). can_create_directory_for_address() checks a"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,3,65,ed069769-48e7-44a6-8237-f09d08ad7a9e,simple-login/app,False,0.11320754716981132,"SimpleLogin session storage format: Uses custom RedisSessionStore (app/session.py). Session data is stored in Redis as: key = ""session:{uuid}"", value = pickle.d"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,4,62,c3278c83-ca08-4455-974f-84d6be6e5701,simple-login/app,False,0.047872340425531915,User identity in SimpleLogin: Web routes use Flask-Login with login_manager.user_loader that queries User.get_by(alternative_id=). The alternative_id is stored 
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,5,63,eae94894-2ea7-4be6-a078-344f1d065762,simple-login/app,False,0.041025641025641026,"SimpleLogin login failure scenarios and responses:

Web login (auth/views/login.py):
- Wrong email/password: HTTP 200, re-renders login page with flash(""Email o"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,6,60,820040bc-1a40-4c44-acbc-9a43645f32eb,simple-login/app,False,0.05204460966542751,"REPLY RESOLUTION ANALYSIS - SimpleLogin:

1. Reply flow: When user clicks reply on a forwarded email, SMTP server receives it addressed to contact.reply_email ("
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,7,58,16eed9bc-cd5b-4a78-ba3f-a1585fbe1b6f,simple-login/app,False,0.03571428571428571,"SimpleLogin registration/login: Register creates user with activated=False (default) and notification=True (default). When trying to login before activation, AP"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,8,67,ec3b1bd4-ad12-42e2-a30e-9b3f6f9f877a,simple-login/app,False,0.01639344262295082,"SimpleLogin repo at /app: Flask-based email masking/alias service. Key files: server.py (Flask web app on port 7777), email_handler.py (SMTP server on port 2038"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,9,41,65216fc3-79b7-47da-91c4-0a0fe9aa5c70,simple-login/app,False,0.01675977653631285,"Mailbox verification code enforcement: MAX_ACTIVATION_TRIES = 3. In verify_mailbox_code(), the activation.code is compared with the submitted code. On wrong cod"
pilot30,task-6905333b74f22949d97ba9e8,simple-login/app,2,10,57,7c2ddc9b-d263-4eff-ba48-441a92086a98,simple-login/app,False,0.016483516483516484,Bounce/failure address in SimpleLogin: Uses VERP (Variable Envelope Return Path). Format: sl.{base32-encoded-payload}.{base32-encoded-sig}@{domain}. Contains [v
pilot30,task-6905333b74f22949d97baa1d,simple-login/app,1,1,63,ed069769-48e7-44a6-8237-f09d08ad7a9e,simple-login/app,False,0.07586206896551724,"SimpleLogin session storage format: Uses custom RedisSessionStore (app/session.py). Session data is stored in Redis as: key = ""session:{uuid}"", value = pickle.d"
pilot30,task-6905333b74f22949d97baa1d,simple-login/app,1,2,58,c3278c83-ca08-4455-974f-84d6be6e5701,simple-login/app,False,0.05405405405405406,User identity in SimpleLogin: Web routes use Flask-Login with login_manager.user_loader that queries User.get_by(alternative_id=). The alternative_id is stored 
pilot30,task-6905333b74f22949d97baa1d,simple-login/app,1,3,50,b5c51b9b-df93-4ec0-8aca-c5805ea2ef98,simple-login/app,False,0.03296703296703297,"SimpleLogin web server startup: Flask dev server prints config output first (>>> URL: <url>, >>> init logging <<<), then show_server_banner prints "" * Serving F"
pilot30,task-6905333b74f22949d97baa1d,simple-login/app,1,4,47,8530dd33-f851-496f-a85d-6124094e4097,simple-login/app,False,0.029411764705882353,"SimpleLogin email handler behavior when init_app.py is skipped: EMAIL_DOMAIN config is still set (e.g., ""sl.local""). can_create_directory_for_address() checks a"
pilot30,task-6905333b74f22949d97baa1d,simple-login/app,1,5,50,c46ee7cf-fbea-4e83-a641-460942a24f1e,simple-login/app,False,0.028089887640449437,"SimpleLogin API auth without API key (no Authentication header): When user is NOT authenticated via browser, API returns HTTP 401 with {""error"": ""Wrong api key"""
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,1,1,49,475e2c95-af0c-4fd3-92a7-0bc6a3835bb3,simple-login/app,False,0.043859649122807015,"Contact table has UniqueConstraint(""alias_id"", ""website_email"") but NO unique constraint on reply_email. The reply_email column has a non-unique index (unique=F"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,1,2,47,15a1dc28-cd89-4f7e-b3dd-c66d2323ec63,simple-login/app,False,0.02727272727272727,"When email handler receives email for @sl.local address without SLDomain populated (init_app.py not run), the forward flow in handle_forward() checks Alias.get_"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,1,3,41,ccc0679b-1976-46e6-9de9-6e9fe28d809a,simple-login/app,False,0.04697986577181208,"SimpleLogin email forwarding flow:

1. handle() receives SMTP envelope and message, determines forward vs reply based on recipient
2. For forward: handle_forwar"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,1,4,37,968c1af1-ac05-4a5a-a255-a23e181fa35e,simple-login/app,False,0.041666666666666664,"SimpleLogin is a Python Flask app with server.py as main Flask app, email_handler.py (aiosmtpd SMTP), wsgi.py. Uses Flask-Login for session management, Redis op"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,1,5,44,50b46470-6669-4a2f-bc8c-4151733514ff,simple-login/app,False,0.058823529411764705,"Exact log messages from SimpleLogin email_handler.py:

SUCCESSFUL FORWARD:
- Line 740: LOG.d(""Create %s for %s, %s, %s"", email_log, contact, user, mailbox) → re"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,2,1,53,15a1dc28-cd89-4f7e-b3dd-c66d2323ec63,simple-login/app,False,0.02727272727272727,"When email handler receives email for @sl.local address without SLDomain populated (init_app.py not run), the forward flow in handle_forward() checks Alias.get_"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,2,2,43,ccc0679b-1976-46e6-9de9-6e9fe28d809a,simple-login/app,False,0.04697986577181208,"SimpleLogin email forwarding flow:

1. handle() receives SMTP envelope and message, determines forward vs reply based on recipient
2. For forward: handle_forwar"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,2,3,51,475e2c95-af0c-4fd3-92a7-0bc6a3835bb3,simple-login/app,False,0.043859649122807015,"Contact table has UniqueConstraint(""alias_id"", ""website_email"") but NO unique constraint on reply_email. The reply_email column has a non-unique index (unique=F"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,2,4,38,968c1af1-ac05-4a5a-a255-a23e181fa35e,simple-login/app,False,0.041666666666666664,"SimpleLogin is a Python Flask app with server.py as main Flask app, email_handler.py (aiosmtpd SMTP), wsgi.py. Uses Flask-Login for session management, Redis op"
pilot30-shuffle1,task-6905333b74f22949d97ba9a5,simple-login/app,2,5,52,50b46470-6669-4a2f-bc8c-4151733514ff,simple-login/app,False,0.058823529411764705,"Exact log messages from SimpleLogin email_handler.py:

SUCCESSFUL FORWARD:
- Line 740: LOG.d(""Create %s for %s, %s, %s"", email_log, contact, user, mailbox) → re"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,1,1,54,15a1dc28-cd89-4f7e-b3dd-c66d2323ec63,simple-login/app,False,0.05454545454545454,"When email handler receives email for @sl.local address without SLDomain populated (init_app.py not run), the forward flow in handle_forward() checks Alias.get_"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,1,2,49,ccc0679b-1976-46e6-9de9-6e9fe28d809a,simple-login/app,False,0.04830917874396135,"SimpleLogin email forwarding flow:

1. handle() receives SMTP envelope and message, determines forward vs reply based on recipient
2. For forward: handle_forwar"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,1,3,54,475e2c95-af0c-4fd3-92a7-0bc6a3835bb3,simple-login/app,False,0.04046242774566474,"Contact table has UniqueConstraint(""alias_id"", ""website_email"") but NO unique constraint on reply_email. The reply_email column has a non-unique index (unique=F"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,1,4,40,968c1af1-ac05-4a5a-a255-a23e181fa35e,simple-login/app,False,0.0189873417721519,"SimpleLogin is a Python Flask app with server.py as main Flask app, email_handler.py (aiosmtpd SMTP), wsgi.py. Uses Flask-Login for session management, Redis op"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,1,5,53,d5c66f52-1951-4440-a0bc-08a7bb0e2e95,simple-login/app,False,0.016483516483516484,"SimpleLogin reply resolution mechanism: In the reply phase, when an email arrives with rcpt_to being a reverse-alias, handle_reply() resolves the contact via Co"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,2,1,54,968c1af1-ac05-4a5a-a255-a23e181fa35e,simple-login/app,False,0.0189873417721519,"SimpleLogin is a Python Flask app with server.py as main Flask app, email_handler.py (aiosmtpd SMTP), wsgi.py. Uses Flask-Login for session management, Redis op"
pilot30-shuffle1,task-6905333b74f22949d97ba9a6,simple-login/app,2,2,48,ccc0679b-1976-46e6-9de9-6e9fe28d809a,simple-login/app,False,0.04830917874396135,"SimpleLogin email forwarding flow:

1. handle() receives SMTP envelope and message, determines forward vs reply based on recipient
2. For forward: handle_forwar"
