run_dir,task_id,occurrence,call_seq,note_rank,note_id,similarity,via,note_text_snippet,source_repository,note_timestamp
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9d5,21,2,5,54b74a35-9eec-452c-813d-879797980a01,58.32181,match,"Duplicate detection in Paperless-NGX: pre_check_duplicate() reads file as bytes, computes MD5 checksum via hashlib.md5(), then queries Document.objects.filter(Q(checksum=checksum) | Q(archive_checksum=checksum)).exists(). If duplicate found: if CONSUMER_DELETE_DUPLICATES is True, deletes the incomin",paperless-ngx/paperless-ngx,2026-09-06T22:07:40.811Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9d6,22,2,1,5a8f1f68-ac0c-4e2d-bff1-436c9dbcbc70,40.56396,match,"Paperless-ngx codebase is in /app/src/ with main Django apps: documents (core models, consumer, parsers, tasks, signals), paperless_tesseract (OCR parser using Tesseract), paperless_text (plain text extraction), paperless_tika (document parsing via Apache Tika), paperless_mail (email processing). Ke",paperless-ngx/paperless-ngx,2026-09-06T22:14:01.158Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9d7,23,2,1,899a6e48-2cda-4509-9eb4-2552663d0d9b,69.00869,match,"Paperless-ngx API authentication uses Django REST Framework's TokenAuthentication from rest_framework.authentication module. The header format is ""Authorization: Token &lt;key&gt;"" where key is a 40-char hex string. Tokens are stored in the rest_framework.authtoken.models.Token model (key=CharField ",paperless-ngx/paperless-ngx,2026-09-06T22:24:57.441Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9d9,25,2,1,ebf74e78-d7e0-4700-bc62-5fe74607f4ec,75.84449,match,"paperless-ngx uses django-q (not Celery) as its task queue. The Q cluster is managed via `manage.py qcluster` command (run as the ""scheduler"" service in supervisord). Background jobs are triggered via `django_q.tasks.async_task()`. The broker is Redis (configured via PAPERLESS_REDIS env var). The we",paperless-ngx/paperless-ngx,2026-09-06T22:44:07.598Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9d9,25,2,2,e5984eee-cb3d-43e1-845f-449f8467855b,68.88032,match,"paperless-ngx background processing flow: 1) Files arrive in CONSUMPTION_DIR via copy/drop or API upload or email attachments. 2) document_consumer.py watches the dir (via inotify or polling) and calls async_task(""documents.tasks.consume_file"", ...) to enqueue work. 3) The qcluster scheduler picks u",paperless-ngx/paperless-ngx,2026-09-06T22:44:14.952Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9dd,28,2,1,b4e645bd-3e9a-4280-b779-9c20ddb94d10,78.31097,match,Paperless-NGX ingestion pipeline trace: 1) File drops in consumption directory → 2) document_consumer management command uses watchdog/inotify or polling to detect file → 3) Handler.on_created/on_moved fires _consume_wait_unmodified() to wait for file to be stable → 4) _consume() validates extension,paperless-ngx/paperless-ngx,2026-09-06T23:22:52.921Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9dd,28,2,2,a572b29d-6614-4780-94e4-d45317cab286,67.26135,match,"Paperless-NGX codebase structure: main app is in /app/src/ with a Django project. Key apps: documents (core), paperless_mail, paperless_tesseract, paperless_text, paperless_tika. The documents app contains consumer.py (file ingestion), tasks.py (task queue), classifiers.py, parsers.py, models.py, an",paperless-ngx/paperless-ngx,2026-09-06T23:16:43.525Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9de,29,2,1,3b6cf877-1b08-482c-bfc6-737b79c337f0,65.40595,match,"Paperless memory spike analysis: Key findings about memory usage patterns during document import:

1. DocumentSerializer has depth=1 (serialisers.py:221) - causes Django REST Framework to eagerly load ALL related objects (correspondent, tags, document_type) into nested dictionaries. The Document mod",paperless-ngx/paperless-ngx,2026-09-06T23:35:17.901Z
20260906T141944.965072498Z-openclaw-sweatlasqa-pilot30-amem-task-sglang,task-6905333b74f22949d97ba9de,29,2,2,7eb3c4dd-a4c4-4ab3-9949-0f53260f70f1,61.212564,match,"Memory spike root causes confirmed through code analysis:

PRIMARY: The Document.content TextField contains full extracted document text (can be hundreds of KB to MB for OCR'd PDFs). During document import, this text exists simultaneously as:
- Local variable in Consumer.try_consume_file()
- DB-stor",paperless-ngx/paperless-ngx,2026-09-06T23:39:17.268Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ac,1,2,1,466f88e2-fec9-4d5f-a531-7c2726d2c53c,65.716946,match,"SimpleLogin email forward flow: email_handler.handle() routes to handle_forward() for alias recipients. When alias exists, forward_email_to_mailbox() creates EmailLog with original Message-ID, generates reply_email (reverse-alias) via Contact.new_addr() which formats as ""name - email at domain <repl",simple-login/app,2026-09-07T02:20:06.604Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,1,1,466f88e2-fec9-4d5f-a531-7c2726d2c53c,65.337056,match,"SimpleLogin email forward flow: email_handler.handle() routes to handle_forward() for alias recipients. When alias exists, forward_email_to_mailbox() creates EmailLog with original Message-ID, generates reply_email (reverse-alias) via Contact.new_addr() which formats as ""name - email at domain <repl",simple-login/app,2026-09-07T02:20:06.604Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,2,1,466f88e2-fec9-4d5f-a531-7c2726d2c53c,70.29401,match,"SimpleLogin email forward flow: email_handler.handle() routes to handle_forward() for alias recipients. When alias exists, forward_email_to_mailbox() creates EmailLog with original Message-ID, generates reply_email (reverse-alias) via Contact.new_addr() which formats as ""name - email at domain <repl",simple-login/app,2026-09-07T02:20:06.604Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,3,1,97334410-600b-4b4e-9879-992fb7dcf72b,73.93269500000001,match,"SimpleLogin reply resolution flow: 1) handle() checks if rcpt_to is a reverse alias via is_reverse_alias() which does Contact.get_by(reply_email=rcpt_to) + domain/prefix check. 2) If reverse alias, handle_reply() is called. 3) handle_reply normalizes the reply_email via normalize_reply_email() (drop",simple-login/app,2026-09-07T02:44:42.630Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,3,2,466f88e2-fec9-4d5f-a531-7c2726d2c53c,74.96078,match,"SimpleLogin email forward flow: email_handler.handle() routes to handle_forward() for alias recipients. When alias exists, forward_email_to_mailbox() creates EmailLog with original Message-ID, generates reply_email (reverse-alias) via Contact.new_addr() which formats as ""name - email at domain <repl",simple-login/app,2026-09-07T02:20:06.604Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,3,3,130196f2-637b-4735-b8b3-de4bd567c546,67.029464,match,"Alias transfer mechanism: transfer_alias() updates Contact.user_id, Alias.user_id, and other related tables. When an alias is transferred, the same reply_email continues to resolve to the same contact (now with new user_id). The contact lookup by reply_email always returns the same contact regardles",simple-login/app,2026-09-07T02:44:42.643Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9ae,2,3,4,15011ff5-3ed5-4d87-a903-e2a92f2ce926,50.47577,match,"Contact creation race condition: In contact_utils.create_contact(), the function checks Contact.get_by(alias_id, website_email) then creates if not exists. The UniqueConstraint is on (alias_id, website_email). Reply_email is generated via generate_reply_email() which uses available_sl_email() for un",simple-login/app,2026-09-07T02:44:42.632Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9af,3,1,1,15011ff5-3ed5-4d87-a903-e2a92f2ce926,37.33856,match,"Contact creation race condition: In contact_utils.create_contact(), the function checks Contact.get_by(alias_id, website_email) then creates if not exists. The UniqueConstraint is on (alias_id, website_email). Reply_email is generated via generate_reply_email() which uses available_sl_email() for un",simple-login/app,2026-09-07T02:44:42.632Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9af,3,1,2,97334410-600b-4b4e-9879-992fb7dcf72b,34.990728,match,"SimpleLogin reply resolution flow: 1) handle() checks if rcpt_to is a reverse alias via is_reverse_alias() which does Contact.get_by(reply_email=rcpt_to) + domain/prefix check. 2) If reverse alias, handle_reply() is called. 3) handle_reply normalizes the reply_email via normalize_reply_email() (drop",simple-login/app,2026-09-07T02:44:42.630Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9af,3,1,3,130196f2-637b-4735-b8b3-de4bd567c546,33.860856,match,"Alias transfer mechanism: transfer_alias() updates Contact.user_id, Alias.user_id, and other related tables. When an alias is transferred, the same reply_email continues to resolve to the same contact (now with new user_id). The contact lookup by reply_email always returns the same contact regardles",simple-login/app,2026-09-07T02:44:42.643Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9af,3,1,4,466f88e2-fec9-4d5f-a531-7c2726d2c53c,36.93024,match,"SimpleLogin email forward flow: email_handler.handle() routes to handle_forward() for alias recipients. When alias exists, forward_email_to_mailbox() creates EmailLog with original Message-ID, generates reply_email (reverse-alias) via Contact.new_addr() which formats as ""name - email at domain <repl",simple-login/app,2026-09-07T02:20:06.604Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9d3,16,2,1,93a1f8a5-d4d2-425a-bdab-d2938970d3da,50.57175,match,"Paperless-ngx document ingestion pipeline (detailed):

1. Consumer watches CONSUMPTION_DIR via inotify/polling. When a file appears, it calls tasks.consume_file() via django-q async_task.

2. consume_file() in tasks.py: scans for barcode page separators (if enabled), splits if found, otherwise calls",paperless-ngx/paperless-ngx,2026-09-07T10:05:30.867Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9d3,16,2,2,6514d228-adde-4b4e-a384-c15f303f703e,49.422443,match,"paperless-ngx project structure: src/documents/ (core document model, signals, management commands, migrations), src/paperless/ (main Django app), src/paperless_tesseract/ (OCR via tesseract), src/paperless_text/ (text extraction), src/paperless_tika/ (Tika-based extraction), src/paperless_mail/ (em",paperless-ngx/paperless-ngx,2026-09-07T09:59:08.470Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9d7,19,1,1,6514d228-adde-4b4e-a384-c15f303f703e,50.52881,match,"paperless-ngx project structure: src/documents/ (core document model, signals, management commands, migrations), src/paperless/ (main Django app), src/paperless_tesseract/ (OCR via tesseract), src/paperless_text/ (text extraction), src/paperless_tika/ (Tika-based extraction), src/paperless_mail/ (em",paperless-ngx/paperless-ngx,2026-09-07T09:59:08.470Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9d7,19,1,2,93a1f8a5-d4d2-425a-bdab-d2938970d3da,48.895788,match,"Paperless-NGX ingestion architecture: File detection via two mechanisms in document_consumer.py management command - (1) inotify recursive (CONSUMER_POLLING=0 with inotifyrecursive installed) for real-time CLOSE_WRITE/MOVED_TO events, (2) PollingObserver with configurable interval (CONSUMER_POLLING>",paperless-ngx/paperless-ngx,2026-09-07T10:05:30.867Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9d7,19,1,3,bce7aac9-797b-4958-b6a1-d05c8c5b8333,32.432356,match,"ROOT CAUSE of document list pagination instability: The Document model has Meta.ordering = ('-created',) which serves as default sort. When OrderigFilter is used (via ?ordering= param from UI), it REPLACES the model's default ordering with only the requested field. No secondary sort key (like ID) is",paperless-ngx/paperless-ngx,2026-09-07T10:23:16.792Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9dd,18,1,1,93a1f8a5-d4d2-425a-bdab-d2938970d3da,73.457396,match,"Paperless-ngx document ingestion pipeline (detailed):

1. Consumer watches CONSUMPTION_DIR via inotify/polling. When a file appears, it calls tasks.consume_file() via django-q async_task.

2. consume_file() in tasks.py: scans for barcode page separators (if enabled), splits if found, otherwise calls",paperless-ngx/paperless-ngx,2026-09-07T10:05:30.867Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9dd,18,1,2,6514d228-adde-4b4e-a384-c15f303f703e,64.676976,match,"paperless-ngx project structure: src/documents/ (core document model, signals, management commands, migrations), src/paperless/ (main Django app), src/paperless_tesseract/ (OCR via tesseract), src/paperless_text/ (text extraction), src/paperless_tika/ (Tika-based extraction), src/paperless_mail/ (em",paperless-ngx/paperless-ngx,2026-09-07T09:59:08.470Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9dd,18,1,3,bce7aac9-797b-4958-b6a1-d05c8c5b8333,40.663830000000004,match,"ROOT CAUSE of document list pagination instability: The Document model has Meta.ordering = ('-created',) which serves as default sort. When OrderigFilter is used (via ?ordering= param from UI), it REPLACES the model's default ordering with only the requested field. No secondary sort key (like ID) is",paperless-ngx/paperless-ngx,2026-09-07T10:23:16.792Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9e0,17,1,1,6514d228-adde-4b4e-a384-c15f303f703e,40.452245,match,"paperless-ngx project structure: src/documents/ (core document model, signals, management commands, migrations), src/paperless/ (main Django app), src/paperless_tesseract/ (OCR via tesseract), src/paperless_text/ (text extraction), src/paperless_tika/ (Tika-based extraction), src/paperless_mail/ (em",paperless-ngx/paperless-ngx,2026-09-07T09:59:08.470Z
20260907T013422.077067776Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-repo-sglang,task-6905333b74f22949d97ba9e0,17,1,2,93a1f8a5-d4d2-425a-bdab-d2938970d3da,49.996245,match,"Paperless-ngx document ingestion pipeline (detailed):

1. Consumer watches CONSUMPTION_DIR via inotify/polling. When a file appears, it calls tasks.consume_file() via django-q async_task.

2. consume_file() in tasks.py: scans for barcode page separators (if enabled), splits if found, otherwise calls",paperless-ngx/paperless-ngx,2026-09-07T10:05:30.867Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a4,12,2,1,5c4bed0d-c5ef-40a8-a284-6bca2b9ae910,69.394743,match,"SimpleLogin background jobs: 1) cron.py - scheduled jobs via crontab.yml (stats daily, delete monitoring, check custom domains, HIBP checks, notification reminders, cleanup tokens, audit logs) - runs via yacron scheduler. 2) job_runner.py - polls Job table every 10s for onboarding emails, batch impo",simple-login/app,2026-09-07T06:12:14.764Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a4,12,2,2,b5967d3d-57fd-4ec2-8cdd-95f9422d5bcb,64.568883,match,"SimpleLogin request flow: Flask app entry point is server.py local_main() (dev) or wsgi:app (prod). Requests enter via Flask routing with blueprints: /auth (login/logout), /dashboard (web UI), /api (REST API), /internal (integrations), /oauth /oauth2 (OAuth2/OpenID). The / route redirects authentica",simple-login/app,2026-09-07T06:11:12.197Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a4,12,2,3,0d269476-9656-484d-9b52-261bf3a47c53,60.565376,match,"SimpleLogin user identification: Flask-Login loads user via `load_user(alternative_id)` callback in server.py, looking up User.get_by(alternative_id=...) where alternative_id is a UUID stored in users table. API auth uses `authorize_request()` in app/api/base.py which reads ""Authentication"" header, ",simple-login/app,2026-09-07T06:13:11.278Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a4,12,2,4,cc87515c-d677-4309-8753-6f93b1a020fc,57.104677,match,"SimpleLogin startup: local dev uses server.py local_main() which sets config.COLOR_LOG=True, creates Flask app via create_app(), enables Flask-DebugToolbar, runs app.run(debug=True, port=7777). Production uses gunicorn wsgi:app -b 0.0.0.0:7777. Config is loaded from CONFIG env var (path to .env) or ",simple-login/app,2026-09-07T06:10:24.758Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a7,15,2,1,e896f11d-7dbc-40eb-accc-0bb4b36ddff9,71.38531,match,"Email forwarding uses VERP (Variable Envelope Return Path) bounce addresses. Forward phase: mail_from set to generate_verp_email(VerpType.bounce_forward, email_log.id, contact_domain) - format: sl.{base32_payload}.{base32_sig}@{domain}. Reply phase: mail_from set to generate_verp_email(VerpType.boun",simple-login/app,2026-09-07T08:04:27.354Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a7,15,2,2,7b42750e-5b6d-4386-be12-cac2dfaaeec9,63.45883,match,"Bounce handling: When a bounce arrives at VERP address, get_verp_info_from_email parses it to extract verp_type and email_log_id. handle_bounce() checks email_log.is_reply to determine direction. Forward phase bounce (is_reply=False): calls handle_bounce_forward_phase() which creates RefusedEmail, s",simple-login/app,2026-09-07T08:05:11.267Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a7,15,2,3,d7b83344-9ca5-4df9-84c5-6dc59226b4f6,55.177283,match,"Mailbox verification uses MailboxActivation model with MAX_ACTIVATION_TRIES=3 limit. Each failed code attempt increments activation.tries by 1. After 3 failed attempts, the activation code is cleared (clear_activation_codes_for_mailbox) and user must request a new code. Codes also expire after 15 mi",simple-login/app,2026-09-07T08:03:28.168Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a7,15,2,4,a4d42071-4e5b-43fb-a127-f86cd1f17ff1,41.728115,match,"Job lifecycle: Job model has states: ready(0), taken(1), done(2), error(3). Jobs are created via Job.create(), picked up by job_runner.py every 10s via get_jobs_to_run(). A job is picked if state=ready OR (state=taken AND taken_at > 30min ago AND attempts < 5). Once picked, state becomes taken, atte",simple-login/app,2026-09-07T08:03:55.640Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a9,13,2,1,e1f7304b-2b0f-4435-b949-5f070e01e11d,64.96439000000001,match,"SimpleLogin alias reply routing analysis: The email_handler.py main entry is handle() which dispatches to handle_reply() when rcpt_to is a reverse alias. handle_reply() resolves contact via Contact.get_by(reply_email=normalized_reply_email), then sends to contact.website_email. Key functions: get_ma",simple-login/app,2026-09-07T06:42:24.338Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9a9,13,2,2,1a7f8612-7525-4a45-a480-1644edcf5061,50.46793,match,Alias transfer in alias_utils.py updates Contact.user_id (line 463-465) BEFORE alias.user_id (line 506). Mailboxes are updated in between (lines 476-482). This means alias.user resolves to the old user until the last step. EmailLog.user_id is set to contact.user_id at creation time and is NOT update,simple-login/app,2026-09-07T06:42:56.654Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9aa,8,2,1,3ac1cb25-9a70-448a-ba9d-5427026021b0,60.368489999999994,match,"SimpleLogin repo structure: main components are server.py (web server), email_handler.py (email processing), job_runner.py (background jobs), cron.py (scheduled tasks), event_listener.py. App code lives in /app/app/. Uses Flask, PostgreSQL, Redis. Key directories: app/ (Flask app), templates/, stati",simple-login/app,2026-09-07T04:26:27.103Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ab,9,2,1,8d43cd3a-600e-4328-9d72-54db96d0e372,72.12333699999999,match,"SimpleLogin alias creation flow: The system has 3 API endpoints for alias creation: POST /api/alias/random/new (for random aliases), POST /api/v2/alias/custom/new (for custom aliases v2), POST /api/v3/alias/custom/new (for custom aliases v3 with mailbox_ids). The main dashboard also has POST /custom",simple-login/app,2026-09-07T04:51:36.174Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ab,9,2,2,47cad12b-c19d-4a87-8348-2f8ee7f36237,61.390029999999996,match,"Database tables touched during alias creation:
1. alias - INSERT (the main alias record)
2. daily_metric - UPDATE nb_alias counter (created if not exists for today)
3. alias_audit_log - INSERT (audit log entry with action ""create"")
4. sync_event - INSERT (event payload for partner sync via PostgresD",simple-login/app,2026-09-07T04:51:49.943Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ac,1,2,1,f6a5fd98-f2b8-4803-8ceb-fad12556617d,71.242505,match,"SL Message-ID generation: Only during reply phase via make_msgid(str(email_log.id), alias_domain), format is like ""<{timestamp}.{random}.{email_log_id}@{alias_domain}>"". Original Message-ID is preserved in forward phase. During reply phase, the original MESSAGE_ID is deleted and replaced by SL Messa",simple-login/app,2026-09-07T02:00:40.853Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ac,1,2,2,b056f7b2-6908-4499-b639-70cb60cff724,70.59276,match,"SimpleLogin email flow:
1. Forward phase (handle_forward): When email arrives at alias@SL, lookup alias. If alias doesn't exist, try auto-create. If still no alias, return 550 (E515). Log: ""alias {addr} not exist. Try to see if it can be created on the fly"" then ""alias {addr} cannot be created on-th",simple-login/app,2026-09-07T01:52:15.147Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ac,1,2,3,984cae09-a2ce-47d4-8234-ac63826b6ba7,57.68532,match,"SimpleLogin is a Python application (not Django/Flask directly, uses its own app structure). Main email processing happens in email_handler.py. Key files: email_handler.py (83KB), cron.py (46KB), server.py, job_runner.py, tasks/ directory, app/ directory, tests/ directory. Uses Alembic for migration",simple-login/app,2026-09-07T01:34:58.079Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ad,4,2,1,76cd4d95-31d6-4a88-9ae9-97c1b9edc663,66.18121000000001,match,"SimpleLogin is a Python Flask app with PostgreSQL, aiosmtpd for email handling. Key entry points: server.py creates Flask app with routes; email_handler.py runs aiosmtpd SMTP server on port 20381 for incoming email forwarding; cron.py runs scheduled jobs (stats, trial notifications, domain checks, H",simple-login/app,2026-09-07T03:11:38.906Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ad,4,2,2,df59f57d-7390-4265-bb23-99a806bca160,62.487143,match,"User registration flow: POST /auth/register validates email/password, creates User record in DB with activated=False, creates default Mailbox linked to user email, auto-creates a ""simplelogin-newsletter"" alias, sends activation email via send_activation_email() which creates ActivationCode (1h expir",simple-login/app,2026-09-07T03:12:16.442Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ad,4,2,3,53312551-424b-4c9b-b317-be77ce7162ef,63.111115,match,"Background jobs: User.create() schedules 3 onboarding jobs (JOB_ONBOARDING_1 at day 1, JOB_ONBOARDING_2 at day 2, JOB_ONBOARDING_4 at day 3) which send tip emails via job_runner.py. cron.py runs scheduled tasks: stats, notify_trial_end, delete_logs, sanity_check, check_custom_domain, check_hibp, cle",simple-login/app,2026-09-07T03:13:35.876Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ad,4,2,4,c370b2be-f501-41ac-8f16-7411c5cff495,55.153346000000006,match,"Email forwarding architecture: email_handler.py uses aiosmtpd Controller(MailHandler, port=20381). handle(envelope, msg) processes incoming mail. For forward phase: finds alias by rcpt_to, creates Contact if new sender, creates EmailLog record, forwards to user's mailboxes via sl_sendmail (SMTP), mo",simple-login/app,2026-09-07T03:12:55.386Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ae,2,2,1,a7b86b61-66aa-4070-b016-b608a2ab0f93,74.266136,match,"SimpleLogin reply handling key findings:
1. Contact.get_by(reply_email=...) uses filter_by().first() which returns ONLY the first matching row - not necessarily the correct contact.
2. Contact table has NO unique constraint on reply_email - only on (alias_id, website_email). The reply_email column h",simple-login/app,2026-09-07T02:17:57.604Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9ae,2,2,2,55bf7c35-6f0b-4a1e-9532-146ee7ff2f2a,52.931194999999995,match,"SimpleLogin codebase structure: main app at /app, key files include email_handler.py (email processing), app/models.py (data models), app/contact_utils.py (contact handling), app/email_utils.py, app/alias_utils.py. Also has app/handler/ and app/email/ subdirectories. Uses Python/Flask with SQLAlchem",simple-login/app,2026-09-07T02:06:49.983Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9af,3,2,1,5b3eedf4-cd8f-42b5-b607-43033bb5e5e8,62.68718,match,"SimpleLogin codebase in /app. Key services: (1) Flask web server (server.py, port 7777 local) - serves web UI; (2) email_handler.py (aiosmtpd controller, default port 20381) - SMTP server receiving emails; (3) job_runner.py - scheduled job processor; (4) event_listener.py - event processing from Pos",simple-login/app,2026-09-07T02:41:11.274Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9af,3,2,2,453916ea-0e66-48ef-a05e-e681915123f0,45.578164,match,"When database tables don't exist: GET /login renders successfully (no DB query). POST /login triggers User.get_by() which raises sqlalchemy.exc.OperationalError: (psycopg2.errors.UndefinedTable) relation ""users"" does not exist. Flask error handler catches it, logs via LOG.e(e), and renders error/500",simple-login/app,2026-09-07T02:50:07.503Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9b2,11,2,1,6eef4a02-8d5a-4ab1-96fa-7b9a6d827a78,73.83063399999999,match,SimpleLogin bounce system has two address formats: (1) Old format: bounce+{email_log_id}+@domain - parsed by parse_id_from_bounce() which uses simple string find() between first and last +. No cryptographic validation. (2) New VERP format: sl.{base32_payload}.{base32_signature}@domain - verified wit,simple-login/app,2026-09-07T05:51:33.337Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9b2,11,2,2,60345a6a-4c07-4564-95b2-87f56de2b23a,49.56439,match,"Bounce detection (is_bounce function) checks: envelope.mail_from == ""<>"" AND msg.get_content_type() == ""multipart/report"". Both are attacker-controllable. Out-of-office detection checks msg[""Auto-Submitted""] header for ""auto-replied"" or ""auto-generated"" - also attacker-controllable. If a message to ",simple-login/app,2026-09-07T05:52:09.201Z
